date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:09:21	7774/7774	---M--	200	added ('OK')	text/html	date:Mon,%2014%20Aug%202023%2011:35:21%20GMT	https://akademi.dexignlab.com/xhtml/page-register.html	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/page-register.html	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:21	2859/2859	---M--	200	added ('OK')	text/html	date:Mon,%2014%20Aug%202023%2011:35:16%20GMT	https://akademi.dexignlab.com/xhtml/page-error-400.html	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/page-error-400.html	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:22	301255/301255	---M--	200	added ('OK')	text/html	date:Mon,%2014%20Aug%202023%2011:35:25%20GMT	https://akademi.dexignlab.com/xhtml/table-datatable-basic.html	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/table-datatable-basic.html	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:22	2872/2872	---M--	200	added ('OK')	text/html	date:Mon,%2014%20Aug%202023%2011:35:18%20GMT	https://akademi.dexignlab.com/xhtml/page-error-403.html	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/page-error-403.html	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:22	3007/3007	---M--	200	added ('OK')	text/html	date:Mon,%2014%20Aug%202023%2011:35:18%20GMT	https://akademi.dexignlab.com/xhtml/page-error-404.html	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/page-error-404.html	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:22	2882/2882	---M--	200	added ('OK')	text/html	date:Mon,%2014%20Aug%202023%2011:35:19%20GMT	https://akademi.dexignlab.com/xhtml/page-error-500.html	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/page-error-500.html	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:22	2866/2866	---M--	200	added ('OK')	text/html	date:Mon,%2014%20Aug%202023%2011:35:19%20GMT	https://akademi.dexignlab.com/xhtml/page-error-503.html	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/page-error-503.html	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:23	7230/7230	---M--	200	added ('OK')	text/html	date:Mon,%2014%20Aug%202023%2011:35:20%20GMT	https://akademi.dexignlab.com/xhtml/page-lock-screen.html	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/page-lock-screen.html	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:23	17907/17907	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2023:49:20%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/small/pic1.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/profile/small/pic1.jpg	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:23	75833/75833	---M--	200	added ('OK')	text/html	date:Mon,%2014%20Aug%202023%2011:35:08%20GMT	https://akademi.dexignlab.com/xhtml/empty-page.html	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/empty-page.html	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:24	18684/18684	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2000:20:18%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/small/pic2.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/profile/small/pic2.jpg	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:24	20835/20835	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2000:23:04%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/small/pic3.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/profile/small/pic3.jpg	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:24	19054/19054	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2000:24:00%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/small/pic4.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/profile/small/pic4.jpg	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:24	24077/24077	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2000:24:28%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/small/pic5.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/profile/small/pic5.jpg	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:24	1452/1452	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Nov%202022%2016:01:06%20GMT	https://akademi.dexignlab.com/xhtml/ajax/recentactivity.html	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/ajax/recentactivity.html	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:24	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jan%202026%2001:09:24%20GMT	https://akademi.dexignlab.com/xhtml/contact.html	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/contact.html	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:25	582/582	---M--	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2007:13:38%20GMT	https://akademi.dexignlab.com/xhtml/ajax/message-content.html	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/ajax/message-content.html	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:25	29932/29932	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2004:55:38%20GMT	https://akademi.dexignlab.com/xhtml/images/food/pic1.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/food/pic1.jpg	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:25	17006/17006	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2004:55:38%20GMT	https://akademi.dexignlab.com/xhtml/images/food/pic2.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/food/pic2.jpg	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:25	30836/30836	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Mar%202023%2004:55:38%20GMT	https://akademi.dexignlab.com/xhtml/images/food/pic3.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/food/pic3.jpg	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:26	7513/7513	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2001:09:02%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/1.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/trans/1.jpg	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:26	18999/18999	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2001:09:02%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/2.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/trans/2.jpg	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:26	11137/11137	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2001:09:00%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/3.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/trans/3.jpg	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:26	25917/25917	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2001:09:00%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/4.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/trans/4.jpg	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:26	6850/6850	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2001:09:00%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/5.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/trans/5.jpg	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:27	57696/57696	---M--	200	added ('OK')	text/javascript	date:Thu,%2002%20Dec%202021%2011:09:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:27	240643/240643	---M--	200	added ('OK')	text/javascript	date:Mon,%2001%20May%202023%2013:16:16%20GMT	https://akademi.dexignlab.com/xhtml/vendor/global/global.min.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/global/global.min.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:28	197016/197016	---M--	200	added ('OK')	text/javascript	date:Wed,%2027%20Jul%202022%2009:06:48%20GMT	https://akademi.dexignlab.com/xhtml/vendor/chart.js/Chart.bundle.min.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/chart.js/Chart.bundle.min.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:28	3722/3722	---M--	200	added ('OK')	text/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/peity/jquery.peity.min.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/peity/jquery.peity.min.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:28	2942/2942	---M--	200	added ('OK')	text/javascript	date:Mon,%2009%20May%202016%2000:32:26%20GMT	https://akademi.dexignlab.com/xhtml/vendor/jquery-nice-select/js/jquery.nice-select.min.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/jquery-nice-select/js/jquery.nice-select.min.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:29	10101/10101	---M--	200	added ('OK')	text/javascript	date:Mon,%2014%20Aug%202023%2011:40:54%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/datatables.init.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/js/plugins-init/datatables.init.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:29	140596/140596	---M--	200	added ('OK')	text/javascript	date:Wed,%2007%20Sep%202022%2000:07:04%20GMT	https://akademi.dexignlab.com/xhtml/vendor/swiper/js/swiper-bundle.min.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/swiper/js/swiper-bundle.min.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:29	15558/15558	---M--	200	added ('OK')	text/javascript	date:Mon,%2014%20Aug%202023%2011:40:47%20GMT	https://akademi.dexignlab.com/xhtml/js/dashboard/dashboard-1.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/js/dashboard/dashboard-1.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:29	89019/89019	---M--	200	added ('OK')	text/javascript	date:Sat,%2025%20Feb%202023%2015:34:30%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:29	8155/8155	---M--	200	added ('OK')	text/javascript	date:Thu,%2014%20Apr%202022%2000:32:24%20GMT	https://akademi.dexignlab.com/xhtml/vendor/wow-master/dist/wow.min.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/wow-master/dist/wow.min.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:30	51654/51654	---M--	200	added ('OK')	text/javascript	date:Fri,%2025%20Sep%202020%2009:59:24%20GMT	https://akademi.dexignlab.com/xhtml/vendor/bootstrap-datetimepicker/js/moment.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/bootstrap-datetimepicker/js/moment.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:30	38268/38268	---M--	200	added ('OK')	text/javascript	date:Wed,%2009%20Nov%202022%2010:39:46%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datepicker/js/bootstrap-datepicker.min.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/datepicker/js/bootstrap-datepicker.min.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:30	15853/15853	---M--	200	added ('OK')	text/javascript	date:Thu,%2007%20Jul%202022%2003:16:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/bootstrap-select-country/js/bootstrap-select-country.min.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/bootstrap-select-country/js/bootstrap-select-country.min.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:30	1360/1360	---M--	200	added ('OK')	text/javascript	date:Mon,%2014%20Aug%202023%2011:40:33%20GMT	https://akademi.dexignlab.com/xhtml/js/dlabnav-init.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/js/dlabnav-init.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:30	10493/10493	---M--	200	added ('OK')	text/javascript	date:Wed,%2006%20Aug%202025%2006:56:30%20GMT	https://akademi.dexignlab.com/xhtml/js/custom.min.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/js/custom.min.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:31	7941/7941	---M--	200	added ('OK')	text/javascript	date:Mon,%2014%20Aug%202023%2011:40:32%20GMT	https://akademi.dexignlab.com/xhtml/js/demo.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/js/demo.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:31	22141/22141	---M--	200	added ('OK')	text/javascript	date:Wed,%2006%20Aug%202025%2007:04:53%20GMT	https://akademi.dexignlab.com/xhtml/js/styleSwitcher.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/js/styleSwitcher.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:31	1077658/1077658	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Mar%202021%2015:34:44%20GMT	https://akademi.dexignlab.com/xhtml/vendor/apexchart/apexchart.js	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/apexchart/apexchart.js	(from https://akademi.dexignlab.com/xhtml/index-2.html)
02:09:31	51306/51306	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2017:12:34%20GMT	https://akademi.dexignlab.com/xhtml/vendor/bootstrap-select-country/css/images/flags16.png	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/bootstrap-select-country/css/images/flags16.png	(from https://akademi.dexignlab.com/xhtml/vendor/bootstrap-select-country/css/bootstrap-select-country.min.css)
02:09:31	201/201	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2015:37:30%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_both.png	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_both.png	(from https://akademi.dexignlab.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
02:09:32	1023/1023	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2014:33:10%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_asc.png	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_asc.png	(from https://akademi.dexignlab.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
02:09:32	1020/1020	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Sep%202020%2011:24:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_desc.png	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_desc.png	(from https://akademi.dexignlab.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
02:09:32	1023/1023	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Sep%202020%2011:24:02%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	(from https://akademi.dexignlab.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
02:09:32	1020/1020	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Sep%202020%2011:23:52%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	(from https://akademi.dexignlab.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
02:09:33	13337/13337	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2001:44:38%20GMT	https://akademi.dexignlab.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:33	89220/89220	---M--	200	added ('OK')	text/css	date:Wed,%2009%20Feb%202022%2016:00:28%20GMT	https://akademi.dexignlab.com/xhtml/icons/fontawesome/css/all.min.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/icons/fontawesome/css/all.min.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:34	141712/141712	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Jan%202022%2018:20:32%20GMT	https://akademi.dexignlab.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:34	17527/17527	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2001:44:38%20GMT	https://akademi.dexignlab.com/xhtml/icons/themify-icons/css/themify-icons.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/icons/themify-icons/css/themify-icons.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:34	8721/8721	---M--	200	added ('OK')	text/css	date:Sat,%2027%20Jul%202019%2008:58:14%20GMT	https://akademi.dexignlab.com/xhtml/icons/avasta/css/style.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/icons/avasta/css/style.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:34	89729/89729	---M--	200	added ('OK')	text/css	date:Thu,%2007%20Nov%202019%2011:27:56%20GMT	https://akademi.dexignlab.com/xhtml/icons/line-awesome/css/line-awesome.min.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/icons/line-awesome/css/line-awesome.min.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:35	20439/20439	---M--	200	added ('OK')	text/css	date:Sat,%2005%20Sep%202020%2002:43:20%20GMT	https://akademi.dexignlab.com/xhtml/icons/flaticon/flaticon.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/icons/flaticon/flaticon.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:35	13636/13636	---M--	200	added ('OK')	text/css	date:Sat,%2022%20Jan%202022%2015:48:56%20GMT	https://akademi.dexignlab.com/xhtml/icons/flaticon-1/font/flaticon-1.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/icons/flaticon-1/font/flaticon-1.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:35	106765/106765	---M--	200	added ('OK')	text/css	date:Mon,%2028%20Dec%202020%2013:35:46%20GMT	https://akademi.dexignlab.com/xhtml/icons/icomoon/icomoon.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/icons/icomoon/icomoon.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:35	63666/63666	---M--	200	added ('OK')	text/css	date:Sat,%2026%20Oct%201985%2004:15:00%20GMT	https://akademi.dexignlab.com/xhtml/icons/bootstrap-icons/font/bootstrap-icons.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/icons/bootstrap-icons/font/bootstrap-icons.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:35	28765/28765	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2001:44:38%20GMT	https://akademi.dexignlab.com/xhtml/vendor/aos/css/aos.min.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/aos/css/aos.min.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:36	57997/57997	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2001:44:38%20GMT	https://akademi.dexignlab.com/xhtml/vendor/animate/animate.min.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/animate/animate.min.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:36	2714/2714	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:36	2146/2146	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Jan%202022%2018:19:34%20GMT	https://akademi.dexignlab.com/xhtml/vendor/metismenu/css/metisMenu.min.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/metismenu/css/metisMenu.min.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:36	8672/8672	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Mar%202021%2015:00:58%20GMT	https://akademi.dexignlab.com/xhtml/images/pattern/pattern5.png	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/pattern/pattern5.png	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:36	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jan%202026%2001:09:36%20GMT	https://akademi.dexignlab.com/xhtml/images/body/12.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/body/12.jpg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:37	13480/13480	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202023%2006:57:08%20GMT	https://akademi.dexignlab.com/xhtml/images/student-bg-Recovered.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/student-bg-Recovered.jpg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jan%202026%2001:09:37%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/cover.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/profile/cover.jpg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jan%202026%2001:09:37%20GMT	https://akademi.dexignlab.com/xhtml/images/svg/check.svg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/svg/check.svg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jan%202026%2001:09:37%20GMT	https://akademi.dexignlab.com/xhtml/images/svg/cd-arrow.svg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/svg/cd-arrow.svg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:38	28454/28454	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2001:54:06%20GMT	https://akademi.dexignlab.com/xhtml/images/1.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/1.jpg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:38	7720/7720	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Dec%202020%2018:18:50%20GMT	https://akademi.dexignlab.com/xhtml/images/like.png	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/like.png	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:39	20463/20463	---M--	200	added ('OK')	text/css	date:Wed,%2001%20May%202019%2009:23:42%20GMT	https://akademi.dexignlab.com/xhtml/vendor/lightgallery/css/lightgallery.min.css	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/vendor/lightgallery/css/lightgallery.min.css	(from https://akademi.dexignlab.com/xhtml/app-profile.html)
02:09:39	14635/14635	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Mar%202023%2021:27:10%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/profile.png	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/profile/profile.png	(from https://akademi.dexignlab.com/xhtml/app-profile.html)
02:09:39	56020/56020	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2011:04:22%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/1.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/profile/1.jpg	(from https://akademi.dexignlab.com/xhtml/app-profile.html)
02:09:40	71943/71943	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2011:07:52%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/2.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/profile/2.jpg	(from https://akademi.dexignlab.com/xhtml/app-profile.html)
02:09:40	388070/388070	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2021:25:42%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/12.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/profile/12.jpg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
02:09:40	57492/57492	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2011:10:00%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/3.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/profile/3.jpg	(from https://akademi.dexignlab.com/xhtml/app-profile.html)
02:09:40	15638/15638	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2011:16:28%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/5.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/profile/5.jpg	(from https://akademi.dexignlab.com/xhtml/app-profile.html)
02:09:41	56027/56027	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2011:12:24%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/4.jpg	D:/template/dashboard/dashboaord%20template/akademi.dexignlab.com/xhtml/images/profile/4.jpg	(from https://akademi.dexignlab.com/xhtml/app-profile.html)
