month,month_index,baseline_income,baseline_expenses,baseline_profit,baseline_margin,baseline_salary,baseline_marketing,baseline_infrastructure,baseline_tools,baseline_content,baseline_support,baseline_risk_gap,baseline_operational_pressure,baseline_marketing_share,global_market_signal,top_opportunity_score,weighted_market_roi,weighted_salary_boost,pricing_revenue_uplift_pct,recommendation_margin_uplift_pts,watch_growth_pct,marketing_budget_change_pct,dynamic_pricing_rollout_pct,new_pack_launches,cost_control_pct,salary_optimization_pct,market_demand_shock_pct,support_automation_pct,focus_top_market_pct,target_income,target_expenses,target_profit,target_margin,target_risk_level
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-2.0,80.0,2,3.0,4.0,-9.0,10.0,9.0,44587.39,24046.39,20541.0,46.07,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,13.0,2.0,3,10.0,5.0,-6.0,8.0,4.0,48655.6,22272.79,26382.81,54.22,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-10.0,7.0,1,0.0,8.0,16.0,1.0,4.0,46591.92,24889.66,21702.26,46.58,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,12.0,67.0,2,6.0,2.0,4.0,10.0,4.0,54404.72,23682.93,30721.79,56.47,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,9.0,79.0,1,5.0,3.0,-2.0,7.0,11.0,51732.89,22115.12,29617.76,57.25,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,23.0,25.0,3,9.0,7.0,12.0,10.0,6.0,64060.35,26085.78,37974.57,59.28,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-10.0,37.0,1,4.0,5.0,3.0,5.0,5.0,42142.37,23221.46,18920.91,44.9,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,2.0,44.0,4,11.0,5.0,-11.0,1.0,5.0,44557.53,24587.19,19970.34,44.82,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,7.0,59.0,0,10.0,4.0,-6.0,3.0,4.0,46496.37,23446.98,23049.39,49.57,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,2.0,56.0,2,6.0,5.0,1.0,8.0,0.0,48278.45,24682.83,23595.62,48.87,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,3.0,46.0,0,3.0,6.0,-2.0,5.0,1.0,44964.53,22647.35,22317.18,49.63,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,22.0,23.0,1,8.0,4.0,18.0,0.0,1.0,60986.27,23575.46,37410.8,61.34,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,5.0,16.0,2,6.0,5.0,6.0,4.0,2.0,50682.96,25045.3,25637.66,50.58,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,21.0,31.0,0,8.0,0.0,7.0,4.0,10.0,54817.25,23549.18,31268.07,57.04,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,8.0,63.0,1,5.0,7.0,0.0,0.0,4.0,49654.8,23705.09,25949.71,52.26,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,1.0,42.0,0,5.0,2.0,-11.0,2.0,3.0,40230.01,21843.88,18386.14,45.7,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,13.0,81.0,2,7.0,6.0,14.0,2.0,10.0,62641.02,23652.91,38988.11,62.24,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-5.0,1.0,4,7.0,1.0,12.0,4.0,4.0,50854.39,24019.51,26834.89,52.77,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,0.0,6.0,3,0.0,8.0,-10.0,3.0,1.0,39680.77,24472.09,15208.68,38.33,MEDIUM
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,17.0,46.0,0,8.0,1.0,-12.0,4.0,3.0,47094.67,23609.69,23484.98,49.87,HIGH
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,7.0,44.0,4,1.0,3.0,12.0,3.0,11.0,58077.27,27521.73,30555.54,52.61,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,24.0,4.0,1,7.0,5.0,16.0,10.0,8.0,62157.49,24118.73,38038.77,61.2,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-10.0,84.0,1,6.0,4.0,13.0,2.0,5.0,49594.85,23802.03,25792.82,52.01,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,22.0,46.0,4,12.0,0.0,4.0,5.0,5.0,60931.98,25267.96,35664.02,58.53,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-3.0,35.0,2,9.0,2.0,-1.0,0.0,4.0,45676.7,24716.75,20959.95,45.89,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,10.0,66.0,0,6.0,0.0,2.0,7.0,9.0,52096.69,22904.1,29192.59,56.04,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,2.0,37.0,3,4.0,0.0,10.0,7.0,7.0,52857.6,25632.33,27225.26,51.51,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,8.0,78.0,4,2.0,1.0,5.0,10.0,2.0,55257.6,24954.97,30302.63,54.84,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,0.0,49.0,4,4.0,0.0,15.0,3.0,10.0,56104.76,26620.55,29484.21,52.55,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,14.0,42.0,4,10.0,6.0,-7.0,6.0,3.0,50287.73,24186.78,26100.96,51.9,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,16.0,50.0,1,2.0,6.0,7.0,6.0,2.0,54653.26,24746.72,29906.54,54.72,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,3.0,66.0,4,12.0,2.0,3.0,5.0,0.0,52713.55,24518.05,28195.5,53.49,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,16.0,1.0,3,11.0,6.0,7.0,0.0,9.0,58726.12,22382.18,36343.94,61.89,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-6.0,26.0,3,12.0,2.0,0.0,10.0,2.0,44515.98,23754.8,20761.18,46.64,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,2.0,99.0,4,11.0,6.0,9.0,5.0,12.0,54966.54,26759.24,28207.3,51.32,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-1.0,60.0,3,1.0,5.0,-6.0,0.0,5.0,45432.98,26328.17,19104.81,42.05,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,2.0,100.0,4,4.0,5.0,9.0,5.0,5.0,55534.63,23320.28,32214.35,58.01,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,18.0,23.0,0,4.0,5.0,-6.0,2.0,1.0,48727.82,24066.58,24661.23,50.61,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,3.0,8.0,0,4.0,4.0,4.0,3.0,4.0,46291.31,22902.56,23388.74,50.53,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,7.0,65.0,3,7.0,4.0,9.0,4.0,7.0,54677.79,26439.39,28238.4,51.65,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-5.0,22.0,2,6.0,8.0,-12.0,9.0,4.0,38723.1,24360.88,14362.22,37.09,MEDIUM
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,24.0,6.0,4,8.0,4.0,0.0,1.0,10.0,56747.41,24578.66,32168.75,56.69,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,21.0,42.0,3,3.0,7.0,6.0,4.0,8.0,61685.65,26124.2,35561.45,57.65,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,25.0,6.0,3,2.0,2.0,-8.0,1.0,1.0,53620.95,25436.27,28184.68,52.56,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,21.0,60.0,2,12.0,3.0,-1.0,8.0,6.0,56522.92,23116.22,33406.71,59.1,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-8.0,48.0,3,10.0,2.0,11.0,9.0,10.0,49341.56,23342.34,25999.22,52.69,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,5.0,75.0,1,7.0,5.0,8.0,4.0,9.0,54232.1,24124.4,30107.7,55.52,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-7.0,28.0,3,7.0,5.0,11.0,1.0,10.0,49859.92,24283.92,25576.0,51.3,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,9.0,33.0,1,2.0,3.0,-4.0,5.0,11.0,48110.58,22977.99,25132.59,52.24,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,15.0,24.0,2,9.0,8.0,5.0,2.0,9.0,54999.29,25435.83,29563.46,53.75,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-10.0,91.0,4,7.0,5.0,-10.0,9.0,3.0,42659.23,22744.66,19914.57,46.68,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,8.0,55.0,1,7.0,8.0,-1.0,8.0,10.0,49328.97,24166.36,25162.61,51.01,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,25.0,72.0,4,11.0,8.0,6.0,7.0,12.0,66163.49,25114.64,41048.85,62.04,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,5.0,72.0,0,6.0,2.0,-4.0,10.0,7.0,45781.27,22702.1,23079.17,50.41,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,0.0,36.0,1,2.0,7.0,5.0,4.0,5.0,48127.92,22700.01,25427.91,52.83,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-2.0,54.0,4,2.0,4.0,6.0,8.0,7.0,51295.11,23313.41,27981.7,54.55,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,15.0,25.0,4,12.0,2.0,5.0,9.0,0.0,56617.68,25807.63,30810.05,54.42,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,17.0,79.0,0,9.0,5.0,18.0,0.0,12.0,63038.26,24531.38,38506.88,61.08,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,25.0,32.0,4,8.0,1.0,6.0,8.0,0.0,61250.89,25268.38,35982.51,58.75,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,23.0,12.0,0,3.0,6.0,16.0,2.0,6.0,60036.73,26407.83,33628.9,56.01,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,21.0,74.0,2,5.0,8.0,14.0,5.0,9.0,61660.27,24176.88,37483.4,60.79,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,8.0,60.0,0,6.0,0.0,15.0,8.0,5.0,55220.46,24408.26,30812.2,55.8,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-1.0,0.0,2,6.0,4.0,-10.0,10.0,12.0,40845.19,25374.84,15470.35,37.88,MEDIUM
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,16.0,24.0,4,12.0,4.0,-1.0,5.0,0.0,54195.33,24700.09,29495.24,54.42,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,8.0,99.0,2,12.0,7.0,-2.0,10.0,6.0,54110.63,23425.26,30685.37,56.71,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,13.0,61.0,4,11.0,7.0,-12.0,6.0,2.0,50784.61,26771.34,24013.26,47.28,HIGH
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,9.0,16.0,2,8.0,1.0,-9.0,8.0,9.0,46133.41,24139.33,21994.08,47.67,HIGH
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-6.0,66.0,0,2.0,3.0,-10.0,5.0,3.0,37693.86,24084.46,13609.4,36.11,MEDIUM
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-5.0,38.0,1,4.0,3.0,3.0,5.0,3.0,43599.42,24225.1,19374.32,44.44,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,9.0,37.0,4,5.0,0.0,-9.0,0.0,4.0,46360.93,25583.97,20776.96,44.82,HIGH
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,24.0,58.0,1,5.0,3.0,-7.0,9.0,0.0,53686.0,23210.85,30475.15,56.77,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,3.0,38.0,0,10.0,7.0,10.0,5.0,12.0,50346.15,23822.68,26523.47,52.68,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-7.0,67.0,3,2.0,5.0,-3.0,4.0,6.0,43259.47,23194.7,20064.77,46.38,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,19.0,23.0,2,12.0,3.0,-9.0,3.0,12.0,51463.35,23855.86,27607.49,53.64,HIGH
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,4.0,80.0,4,2.0,8.0,7.0,8.0,9.0,57877.54,25270.0,32607.54,56.34,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-6.0,18.0,4,4.0,3.0,2.0,7.0,7.0,45093.22,24465.15,20628.08,45.75,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,22.0,68.0,0,3.0,5.0,2.0,3.0,4.0,55634.19,23737.9,31896.29,57.33,LOW
2026-07,1,42751.85,23846.76,18905.09,44.22,12626.77,3457.94,2658.99,1171.86,2837.3,1093.89,0.0,0.6943484146273959,0.14500670111998445,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,20.0,34.0,4,3.0,7.0,5.0,9.0,0.0,58421.47,24239.87,34181.6,58.51,LOW
