user_id,pack_id,title,category_id,category_name,level,primary_skill,sale_price,original_price,discount_pct,duration_hours,market_demand_score,market_avg_roi,market_course_count,trend_total_views,trend_total_engagement,preferred_category_id,preferred_level,preferred_duration_hours,user_budget,activity_score,loyalty_score,prior_pack_purchases,prior_category_purchases,level_gap,duration_gap,price_gap,price_fit_score,category_match,level_match,viewed_count,clicked_count,wishlist_count,add_to_cart_count,heuristic_purchase_probability,purchased,predicted_purchase_probability
82,6,Machine Learning Engineering Masterclass,2,Data and AI,INTERMEDIATE,machine-learning,249.99,349.99,28.5722,130,0.813377,98.9688,16,18509000,185090,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,1,0,40,77.22,0.553047,0,1,4,0,0,0,0.188719,0,0.40353
82,7,Deep Learning & NLP with Python,2,Data and AI,ADVANCED,deep-learning,299.99,399.99,25.0006,150,0.289859,98.5,1,0,0,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,0,1,60,127.22,0.263645,0,0,2,1,0,1,0.036948,0,0.169621
82,9,AWS Solutions Architect Certification Prep,3,Cloud,INTERMEDIATE,aws,199.99,299.99,33.3344,70,0.308928,100.0,7,0,0,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,0,0,20,27.22,0.842449,0,1,6,2,0,0,0.254171,0,0.562966
82,10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,99.99,149.99,33.3356,35,0.308928,100.0,7,0,0,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,0,1,55,0.0,0.578746,0,0,3,1,0,1,0.137098,0,0.420305
82,11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,259.99,349.99,25.715,80,0.308928,100.0,7,0,0,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,0,1,10,87.22,0.495167,0,0,3,1,1,1,0.099414,0,0.251167
82,12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,139.99,199.99,30.0015,60,0.346841,62.5,4,1100000,11000,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,5,1,30,0.0,0.810268,1,0,9,5,2,0,0.624704,1,0.88247
82,13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,259.99,349.99,25.715,110,0.346841,62.5,4,1100000,11000,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,2,0,20,87.22,0.495167,1,1,4,3,1,0,0.41276,1,0.726495
82,14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,299.99,399.99,25.0006,90,0.346841,62.5,4,1100000,11000,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,1,1,0,127.22,0.263645,1,0,4,2,0,0,0.095033,0,0.246299
82,15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,199.99,279.99,28.5724,85,0.308318,83.6462,26,0,0,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,2,0,5,27.22,0.842449,0,1,6,1,0,0,0.269563,0,0.624856
82,16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,219.99,299.99,26.6676,100,0.308318,83.6462,26,0,0,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,0,0,10,47.22,0.726689,0,1,4,0,1,0,0.175377,1,0.468721
82,17,React Native Cross-Platform Development,5,Mobile Development,INTERMEDIATE,react,179.99,249.99,28.0011,70,0.308318,83.6462,26,0,0,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,0,0,20,7.22,0.95821,0,1,1,0,0,0,0.220519,0,0.550571
82,18,Business Strategy & Planning Fundamentals,6,Business,BEGINNER,general,129.99,199.99,35.0018,40,0.346841,62.5,4,1100000,11000,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,2,1,50,0.0,0.752388,0,0,4,0,0,0,0.104416,0,0.336712
82,19,Project Management Professional (PMP) Prep,6,Business,INTERMEDIATE,general,179.99,249.99,28.0011,65,0.346841,62.5,4,1100000,11000,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,0,0,25,7.22,0.95821,0,1,4,0,0,1,0.372703,0,0.701139
82,20,MBA Essentials - Business Leadership Track,6,Business,ADVANCED,general,349.99,499.99,30.0006,120,0.346841,62.5,4,1100000,11000,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,0,1,30,177.22,0.0,0,0,4,1,1,0,0.017573,0,0.043947
82,21,Digital Marketing Complete Guide,7,Marketing,BEGINNER,general,169.99,249.99,32.0013,50,0.346841,62.5,4,1100000,11000,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,1,1,40,0.0,0.983909,0,0,5,4,0,0,0.19886,0,0.473767
82,22,Advanced SEO & Growth Marketing,7,Marketing,INTERMEDIATE,general,199.99,279.99,28.5724,60,0.346841,62.5,4,1100000,11000,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,2,0,30,27.22,0.842449,0,1,2,0,0,0,0.221864,0,0.461038
82,23,Social Media Marketing Mastery,7,Marketing,BEGINNER,general,119.99,179.99,33.3352,40,0.346841,62.5,4,1100000,11000,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,0,1,50,0.0,0.694507,0,0,5,2,0,0,0.100553,0,0.289787
82,24,UI/UX Design with Figma,8,Design,BEGINNER,general,169.99,249.99,32.0013,75,0.346841,62.5,4,1100000,11000,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,1,1,15,0.0,0.983909,0,0,2,0,0,0,0.131995,0,0.399789
82,25,Advanced Product Design & Design Systems,8,Design,ADVANCED,general,239.99,329.99,27.2736,90,0.346841,62.5,4,1100000,11000,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,2,1,0,67.22,0.610928,0,0,2,0,0,0,0.067901,0,0.193755
82,26,DevOps Engineering Bootcamp,9,DevOps,INTERMEDIATE,aws,229.99,319.99,28.1259,95,0.308928,100.0,7,0,0,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,1,0,5,57.22,0.668808,0,1,4,3,1,2,0.607713,0,0.85111
82,27,Certified Kubernetes Administrator (CKA) Prep,9,DevOps,ADVANCED,aws,219.99,299.99,26.6676,70,0.308928,100.0,7,0,0,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,0,1,20,47.22,0.726689,0,0,5,1,0,0,0.066164,0,0.196348
82,28,Site Reliability Engineering (SRE) Mastery,9,DevOps,ADVANCED,aws,259.99,349.99,25.715,80,0.308928,100.0,7,0,0,4,INTERMEDIATE,90,172.77,0.473675,0.239693,4,1,1,10,87.22,0.495167,0,0,3,1,0,0,0.047709,0,0.145231
83,1,Frontend Web Development Bootcamp,1,Web Development,BEGINNER,react,99.99,149.99,33.3356,65,0.308318,83.6462,26,0,0,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,0,57,0.0,0.505,1,1,7,2,0,0,0.34219,1,0.709074
83,2,Full-Stack JavaScript Mastery,1,Web Development,INTERMEDIATE,react,199.99,299.99,33.3344,120,0.308318,83.6462,26,0,0,1,BEGINNER,122,198.0,0.633889,0.638227,2,3,1,2,1.99,0.989949,1,0,4,2,0,0,0.398176,1,0.71145
83,3,Python & Django Backend Development,1,Web Development,INTERMEDIATE,python,179.99,249.99,28.0011,90,0.930743,92.5306,49,169122000,1691220,1,BEGINNER,122,198.0,0.633889,0.638227,2,3,1,32,0.0,0.90904,1,0,11,9,3,2,0.914391,1,0.988691
83,4,Next.js Advanced Full-Stack Development,1,Web Development,ADVANCED,react,219.99,279.99,21.4293,75,0.308318,83.6462,26,0,0,1,BEGINNER,122,198.0,0.633889,0.638227,2,1,2,47,21.99,0.888939,1,0,3,1,0,1,0.235412,0,0.494063
83,5,Data Analytics Professional Certificate,2,Data and AI,BEGINNER,data-science,129.99,199.99,35.0018,80,0.755471,99.125,12,4939000,49390,1,BEGINNER,122,198.0,0.633889,0.638227,2,1,0,42,0.0,0.656515,0,1,5,2,0,0,0.348666,0,0.723036
83,6,Machine Learning Engineering Masterclass,2,Data and AI,INTERMEDIATE,machine-learning,249.99,349.99,28.5722,130,0.813377,98.9688,16,18509000,185090,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,1,8,51.99,0.737424,0,0,7,4,0,0,0.175151,0,0.398123
83,7,Deep Learning & NLP with Python,2,Data and AI,ADVANCED,deep-learning,299.99,399.99,25.0006,150,0.289859,98.5,1,0,0,1,BEGINNER,122,198.0,0.633889,0.638227,2,1,2,28,101.99,0.484899,0,0,6,3,0,1,0.065914,0,0.290864
83,9,AWS Solutions Architect Certification Prep,3,Cloud,INTERMEDIATE,aws,199.99,299.99,33.3344,70,0.308928,100.0,7,0,0,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,1,52,1.99,0.989949,0,0,7,2,1,0,0.129854,0,0.32656
83,10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,99.99,149.99,33.3356,35,0.308928,100.0,7,0,0,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,0,87,0.0,0.505,0,1,6,3,1,2,0.491819,1,0.805954
83,11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,259.99,349.99,25.715,80,0.308928,100.0,7,0,0,1,BEGINNER,122,198.0,0.633889,0.638227,2,2,2,42,61.99,0.686919,0,0,6,1,0,0,0.042256,0,0.129467
83,12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,139.99,199.99,30.0015,60,0.346841,62.5,4,1100000,11000,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,0,62,0.0,0.70702,0,1,2,0,0,0,0.141121,0,0.455711
83,13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,259.99,349.99,25.715,110,0.346841,62.5,4,1100000,11000,1,BEGINNER,122,198.0,0.633889,0.638227,2,1,1,12,61.99,0.686919,0,0,3,1,0,1,0.117156,0,0.335509
83,14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,299.99,399.99,25.0006,90,0.346841,62.5,4,1100000,11000,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,2,32,101.99,0.484899,0,0,4,0,0,0,0.019297,0,0.056061
83,15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,199.99,279.99,28.5724,85,0.308318,83.6462,26,0,0,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,1,37,1.99,0.989949,0,0,6,3,1,0,0.146466,0,0.406661
83,16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,219.99,299.99,26.6676,100,0.308318,83.6462,26,0,0,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,1,22,21.99,0.888939,0,0,7,1,0,0,0.077449,0,0.266118
83,17,React Native Cross-Platform Development,5,Mobile Development,INTERMEDIATE,react,179.99,249.99,28.0011,70,0.308318,83.6462,26,0,0,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,1,52,0.0,0.90904,0,0,10,3,1,0,0.12545,0,0.360576
83,18,Business Strategy & Planning Fundamentals,6,Business,BEGINNER,general,129.99,199.99,35.0018,40,0.346841,62.5,4,1100000,11000,1,BEGINNER,122,198.0,0.633889,0.638227,2,1,0,82,0.0,0.656515,0,1,5,1,1,0,0.201563,0,0.516121
83,19,Project Management Professional (PMP) Prep,6,Business,INTERMEDIATE,general,179.99,249.99,28.0011,65,0.346841,62.5,4,1100000,11000,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,1,57,0.0,0.90904,0,0,10,3,0,1,0.197849,0,0.489363
83,20,MBA Essentials - Business Leadership Track,6,Business,ADVANCED,general,349.99,499.99,30.0006,120,0.346841,62.5,4,1100000,11000,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,2,2,151.99,0.232374,0,0,2,2,0,0,0.01953,0,0.054998
83,21,Digital Marketing Complete Guide,7,Marketing,BEGINNER,general,169.99,249.99,32.0013,50,0.346841,62.5,4,1100000,11000,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,0,72,0.0,0.858535,0,1,4,0,0,0,0.160657,0,0.39984
83,22,Advanced SEO & Growth Marketing,7,Marketing,INTERMEDIATE,general,199.99,279.99,28.5724,60,0.346841,62.5,4,1100000,11000,1,BEGINNER,122,198.0,0.633889,0.638227,2,2,1,62,1.99,0.989949,0,0,4,1,0,1,0.197723,1,0.401429
83,23,Social Media Marketing Mastery,7,Marketing,BEGINNER,general,119.99,179.99,33.3352,40,0.346841,62.5,4,1100000,11000,1,BEGINNER,122,198.0,0.633889,0.638227,2,1,0,82,0.0,0.60601,0,1,3,2,0,1,0.312073,0,0.622432
83,24,UI/UX Design with Figma,8,Design,BEGINNER,general,169.99,249.99,32.0013,75,0.346841,62.5,4,1100000,11000,1,BEGINNER,122,198.0,0.633889,0.638227,2,1,0,47,0.0,0.858535,0,1,4,0,0,0,0.20208,1,0.53884
83,25,Advanced Product Design & Design Systems,8,Design,ADVANCED,general,239.99,329.99,27.2736,90,0.346841,62.5,4,1100000,11000,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,2,32,41.99,0.787929,0,0,2,0,0,0,0.040986,0,0.119667
83,26,DevOps Engineering Bootcamp,9,DevOps,INTERMEDIATE,aws,229.99,319.99,28.1259,95,0.308928,100.0,7,0,0,1,BEGINNER,122,198.0,0.633889,0.638227,2,1,1,27,31.99,0.838434,0,0,2,0,0,0,0.067628,0,0.215692
83,27,Certified Kubernetes Administrator (CKA) Prep,9,DevOps,ADVANCED,aws,219.99,299.99,26.6676,70,0.308928,100.0,7,0,0,1,BEGINNER,122,198.0,0.633889,0.638227,2,0,2,52,21.99,0.888939,0,0,7,3,0,1,0.130483,0,0.338261
83,28,Site Reliability Engineering (SRE) Mastery,9,DevOps,ADVANCED,aws,259.99,349.99,25.715,80,0.308928,100.0,7,0,0,1,BEGINNER,122,198.0,0.633889,0.638227,2,1,2,42,61.99,0.686919,0,0,6,3,0,0,0.050651,0,0.154586
84,1,Frontend Web Development Bootcamp,1,Web Development,BEGINNER,react,99.99,149.99,33.3356,65,0.308318,83.6462,26,0,0,7,ADVANCED,44,223.33,0.788178,0.238034,4,0,2,21,0.0,0.447723,0,0,4,0,0,1,0.09792,0,0.33228
84,2,Full-Stack JavaScript Mastery,1,Web Development,INTERMEDIATE,react,199.99,299.99,33.3344,120,0.308318,83.6462,26,0,0,7,ADVANCED,44,223.33,0.788178,0.238034,4,0,1,76,0.0,0.895491,0,0,7,6,3,3,0.70307,1,0.903912
84,3,Python & Django Backend Development,1,Web Development,INTERMEDIATE,python,179.99,249.99,28.0011,90,0.930743,92.5306,49,169122000,1691220,7,ADVANCED,44,223.33,0.788178,0.238034,4,1,1,46,0.0,0.805937,0,0,9,4,0,2,0.625055,1,0.876741
84,4,Next.js Advanced Full-Stack Development,1,Web Development,ADVANCED,react,219.99,279.99,21.4293,75,0.308318,83.6462,26,0,0,7,ADVANCED,44,223.33,0.788178,0.238034,4,1,0,31,0.0,0.985045,0,1,8,2,0,0,0.278212,0,0.6167
84,5,Data Analytics Professional Certificate,2,Data and AI,BEGINNER,data-science,129.99,199.99,35.0018,80,0.755471,99.125,12,4939000,49390,7,ADVANCED,44,223.33,0.788178,0.238034,4,0,2,36,0.0,0.582053,0,0,4,2,0,0,0.127771,0,0.405345
84,6,Machine Learning Engineering Masterclass,2,Data and AI,INTERMEDIATE,machine-learning,249.99,349.99,28.5722,130,0.813377,98.9688,16,18509000,185090,7,ADVANCED,44,223.33,0.788178,0.238034,4,0,1,86,26.66,0.880625,0,0,6,2,0,0,0.135242,0,0.306072
84,7,Deep Learning & NLP with Python,2,Data and AI,ADVANCED,deep-learning,299.99,399.99,25.0006,150,0.289859,98.5,1,0,0,7,ADVANCED,44,223.33,0.788178,0.238034,4,2,0,106,76.66,0.656741,0,1,5,1,0,0,0.096603,0,0.381489
84,9,AWS Solutions Architect Certification Prep,3,Cloud,INTERMEDIATE,aws,199.99,299.99,33.3344,70,0.308928,100.0,7,0,0,7,ADVANCED,44,223.33,0.788178,0.238034,4,1,1,26,0.0,0.895491,0,0,3,0,0,0,0.112324,0,0.317144
84,10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,99.99,149.99,33.3356,35,0.308928,100.0,7,0,0,7,ADVANCED,44,223.33,0.788178,0.238034,4,1,2,9,0.0,0.447723,0,0,2,1,0,0,0.070585,0,0.281525
84,11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,259.99,349.99,25.715,80,0.308928,100.0,7,0,0,7,ADVANCED,44,223.33,0.788178,0.238034,4,3,0,36,36.66,0.835848,0,1,5,2,1,1,0.473435,0,0.757054
84,12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,139.99,199.99,30.0015,60,0.346841,62.5,4,1100000,11000,7,ADVANCED,44,223.33,0.788178,0.238034,4,3,2,16,0.0,0.62683,0,0,8,5,2,0,0.240815,0,0.616569
84,13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,259.99,349.99,25.715,110,0.346841,62.5,4,1100000,11000,7,ADVANCED,44,223.33,0.788178,0.238034,4,2,1,66,36.66,0.835848,0,0,6,2,0,0,0.092358,1,0.288145
84,14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,299.99,399.99,25.0006,90,0.346841,62.5,4,1100000,11000,7,ADVANCED,44,223.33,0.788178,0.238034,4,0,0,46,76.66,0.656741,0,1,3,1,0,0,0.113184,0,0.297912
84,15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,199.99,279.99,28.5724,85,0.308318,83.6462,26,0,0,7,ADVANCED,44,223.33,0.788178,0.238034,4,1,1,41,0.0,0.895491,0,0,4,1,0,0,0.108364,0,0.343947
84,16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,219.99,299.99,26.6676,100,0.308318,83.6462,26,0,0,7,ADVANCED,44,223.33,0.788178,0.238034,4,2,1,56,0.0,0.985045,0,0,8,3,0,1,0.274309,0,0.626747
84,17,React Native Cross-Platform Development,5,Mobile Development,INTERMEDIATE,react,179.99,249.99,28.0011,70,0.308318,83.6462,26,0,0,7,ADVANCED,44,223.33,0.788178,0.238034,4,0,1,26,0.0,0.805937,0,0,4,2,1,1,0.235194,0,0.549246
84,18,Business Strategy & Planning Fundamentals,6,Business,BEGINNER,general,129.99,199.99,35.0018,40,0.346841,62.5,4,1100000,11000,7,ADVANCED,44,223.33,0.788178,0.238034,4,2,2,4,0.0,0.582053,0,0,5,0,0,0,0.087827,1,0.315494
84,19,Project Management Professional (PMP) Prep,6,Business,INTERMEDIATE,general,179.99,249.99,28.0011,65,0.346841,62.5,4,1100000,11000,7,ADVANCED,44,223.33,0.788178,0.238034,4,0,1,21,0.0,0.805937,0,0,6,5,0,1,0.306357,0,0.661545
84,20,MBA Essentials - Business Leadership Track,6,Business,ADVANCED,general,349.99,499.99,30.0006,120,0.346841,62.5,4,1100000,11000,7,ADVANCED,44,223.33,0.788178,0.238034,4,1,0,76,126.66,0.432857,0,1,6,2,0,1,0.156448,0,0.335246
84,21,Digital Marketing Complete Guide,7,Marketing,BEGINNER,general,169.99,249.99,32.0013,50,0.346841,62.5,4,1100000,11000,7,ADVANCED,44,223.33,0.788178,0.238034,4,1,2,6,0.0,0.761161,1,0,7,3,0,1,0.461462,1,0.751734
84,22,Advanced SEO & Growth Marketing,7,Marketing,INTERMEDIATE,general,199.99,279.99,28.5724,60,0.346841,62.5,4,1100000,11000,7,ADVANCED,44,223.33,0.788178,0.238034,4,1,1,16,0.0,0.895491,1,0,5,2,0,0,0.32179,0,0.585261
84,23,Social Media Marketing Mastery,7,Marketing,BEGINNER,general,119.99,179.99,33.3352,40,0.346841,62.5,4,1100000,11000,7,ADVANCED,44,223.33,0.788178,0.238034,4,2,2,4,0.0,0.537277,1,0,6,3,0,0,0.279277,0,0.598403
84,24,UI/UX Design with Figma,8,Design,BEGINNER,general,169.99,249.99,32.0013,75,0.346841,62.5,4,1100000,11000,7,ADVANCED,44,223.33,0.788178,0.238034,4,0,2,31,0.0,0.761161,0,0,5,2,0,1,0.168758,0,0.478793
84,25,Advanced Product Design & Design Systems,8,Design,ADVANCED,general,239.99,329.99,27.2736,90,0.346841,62.5,4,1100000,11000,7,ADVANCED,44,223.33,0.788178,0.238034,4,1,0,46,16.66,0.925402,0,1,2,2,0,0,0.262925,1,0.568479
84,26,DevOps Engineering Bootcamp,9,DevOps,INTERMEDIATE,aws,229.99,319.99,28.1259,95,0.308928,100.0,7,0,0,7,ADVANCED,44,223.33,0.788178,0.238034,4,1,1,51,6.66,0.970179,0,0,7,1,0,1,0.194953,1,0.47857
84,27,Certified Kubernetes Administrator (CKA) Prep,9,DevOps,ADVANCED,aws,219.99,299.99,26.6676,70,0.308928,100.0,7,0,0,7,ADVANCED,44,223.33,0.788178,0.238034,4,0,0,26,0.0,0.985045,0,1,5,2,0,0,0.28251,1,0.616426
84,28,Site Reliability Engineering (SRE) Mastery,9,DevOps,ADVANCED,aws,259.99,349.99,25.715,80,0.308928,100.0,7,0,0,7,ADVANCED,44,223.33,0.788178,0.238034,4,1,0,36,36.66,0.835848,0,1,6,3,1,0,0.283664,0,0.585592
85,1,Frontend Web Development Bootcamp,1,Web Development,BEGINNER,react,99.99,149.99,33.3356,65,0.308318,83.6462,26,0,0,2,ADVANCED,103,206.92,0.05,0.195777,2,0,2,38,0.0,0.48323,0,0,1,0,0,0,0.040563,0,0.170301
85,2,Full-Stack JavaScript Mastery,1,Web Development,INTERMEDIATE,react,199.99,299.99,33.3344,120,0.308318,83.6462,26,0,0,2,ADVANCED,103,206.92,0.05,0.195777,2,0,1,17,0.0,0.966509,0,0,4,3,0,0,0.148563,1,0.417413
85,3,Python & Django Backend Development,1,Web Development,INTERMEDIATE,python,179.99,249.99,28.0011,90,0.930743,92.5306,49,169122000,1691220,2,ADVANCED,103,206.92,0.05,0.195777,2,0,1,13,0.0,0.869853,0,0,4,2,1,1,0.413229,1,0.746833
85,4,Next.js Advanced Full-Stack Development,1,Web Development,ADVANCED,react,219.99,279.99,21.4293,75,0.308318,83.6462,26,0,0,2,ADVANCED,103,206.92,0.05,0.195777,2,0,0,28,13.07,0.936835,0,1,3,1,0,0,0.178971,0,0.469329
85,5,Data Analytics Professional Certificate,2,Data and AI,BEGINNER,data-science,129.99,199.99,35.0018,80,0.755471,99.125,12,4939000,49390,2,ADVANCED,103,206.92,0.05,0.195777,2,0,2,23,0.0,0.628214,1,0,3,3,0,0,0.311731,0,0.677264
85,6,Machine Learning Engineering Masterclass,2,Data and AI,INTERMEDIATE,machine-learning,249.99,349.99,28.5722,130,0.813377,98.9688,16,18509000,185090,2,ADVANCED,103,206.92,0.05,0.195777,2,0,1,27,43.07,0.791852,1,0,2,1,0,0,0.263919,0,0.499754
85,7,Deep Learning & NLP with Python,2,Data and AI,ADVANCED,deep-learning,299.99,399.99,25.0006,150,0.289859,98.5,1,0,0,2,ADVANCED,103,206.92,0.05,0.195777,2,2,0,47,93.07,0.550213,1,1,3,2,2,1,0.503651,0,0.833526
85,9,AWS Solutions Architect Certification Prep,3,Cloud,INTERMEDIATE,aws,199.99,299.99,33.3344,70,0.308928,100.0,7,0,0,2,ADVANCED,103,206.92,0.05,0.195777,2,0,1,33,0.0,0.966509,0,0,0,1,0,0,0.103299,0,0.300708
85,10,Microsoft Azure Fundamentals AZ-900,3,Cloud,BEGINNER,aws,99.99,149.99,33.3356,35,0.308928,100.0,7,0,0,2,ADVANCED,103,206.92,0.05,0.195777,2,0,2,68,0.0,0.48323,0,0,2,2,0,0,0.046412,0,0.195008
85,11,Google Cloud Professional Architect Prep,3,Cloud,ADVANCED,aws,259.99,349.99,25.715,80,0.308928,100.0,7,0,0,2,ADVANCED,103,206.92,0.05,0.195777,2,0,0,23,53.07,0.743524,0,1,0,0,1,1,0.248509,0,0.522062
85,12,CompTIA Security+ Certification Prep,4,Cybersecurity,BEGINNER,general,139.99,199.99,30.0015,60,0.346841,62.5,4,1100000,11000,2,ADVANCED,103,206.92,0.05,0.195777,2,0,2,43,0.0,0.676542,0,0,0,0,1,0,0.057026,0,0.223498
85,13,Ethical Hacking & Penetration Testing,4,Cybersecurity,INTERMEDIATE,general,259.99,349.99,25.715,110,0.346841,62.5,4,1100000,11000,2,ADVANCED,103,206.92,0.05,0.195777,2,0,1,7,53.07,0.743524,0,0,2,1,0,0,0.061838,0,0.21542
85,14,SOC Analyst & Incident Response Mastery,4,Cybersecurity,ADVANCED,general,299.99,399.99,25.0006,90,0.346841,62.5,4,1100000,11000,2,ADVANCED,103,206.92,0.05,0.195777,2,1,0,13,93.07,0.550213,0,1,2,2,1,0,0.147484,0,0.366889
85,15,Flutter & Dart Mobile Development,5,Mobile Development,INTERMEDIATE,react,199.99,279.99,28.5724,85,0.308318,83.6462,26,0,0,2,ADVANCED,103,206.92,0.05,0.195777,2,0,1,18,0.0,0.966509,0,0,2,1,1,0,0.121165,0,0.363403
85,16,iOS App Development with Swift,5,Mobile Development,INTERMEDIATE,react,219.99,299.99,26.6676,100,0.308318,83.6462,26,0,0,2,ADVANCED,103,206.92,0.05,0.195777,2,0,1,3,13.07,0.936835,0,0,1,1,1,0,0.113765,0,0.358899
85,17,React Native Cross-Platform Development,5,Mobile Development,INTERMEDIATE,react,179.99,249.99,28.0011,70,0.308318,83.6462,26,0,0,2,ADVANCED,103,206.92,0.05,0.195777,2,0,1,33,0.0,0.869853,0,0,4,0,0,0,0.072366,0,0.251038
85,18,Business Strategy & Planning Fundamentals,6,Business,BEGINNER,general,129.99,199.99,35.0018,40,0.346841,62.5,4,1100000,11000,2,ADVANCED,103,206.92,0.05,0.195777,2,1,2,63,0.0,0.628214,0,0,2,1,0,0,0.058763,0,0.223159
85,19,Project Management Professional (PMP) Prep,6,Business,INTERMEDIATE,general,179.99,249.99,28.0011,65,0.346841,62.5,4,1100000,11000,2,ADVANCED,103,206.92,0.05,0.195777,2,0,1,38,0.0,0.869853,0,0,5,3,0,1,0.209341,0,0.526353
85,20,MBA Essentials - Business Leadership Track,6,Business,ADVANCED,general,349.99,499.99,30.0006,120,0.346841,62.5,4,1100000,11000,2,ADVANCED,103,206.92,0.05,0.195777,2,0,0,17,143.07,0.308573,0,1,0,1,0,0,0.060411,0,0.16505
85,21,Digital Marketing Complete Guide,7,Marketing,BEGINNER,general,169.99,249.99,32.0013,50,0.346841,62.5,4,1100000,11000,2,ADVANCED,103,206.92,0.05,0.195777,2,0,2,53,0.0,0.821525,0,0,2,1,1,1,0.144296,1,0.350089
85,22,Advanced SEO & Growth Marketing,7,Marketing,INTERMEDIATE,general,199.99,279.99,28.5724,60,0.346841,62.5,4,1100000,11000,2,ADVANCED,103,206.92,0.05,0.195777,2,0,1,43,0.0,0.966509,0,0,2,1,0,0,0.09284,0,0.236339
85,23,Social Media Marketing Mastery,7,Marketing,BEGINNER,general,119.99,179.99,33.3352,40,0.346841,62.5,4,1100000,11000,2,ADVANCED,103,206.92,0.05,0.195777,2,0,2,63,0.0,0.579886,0,0,0,0,0,0,0.040888,0,0.133969
85,24,UI/UX Design with Figma,8,Design,BEGINNER,general,169.99,249.99,32.0013,75,0.346841,62.5,4,1100000,11000,2,ADVANCED,103,206.92,0.05,0.195777,2,1,2,28,0.0,0.821525,0,0,2,2,0,1,0.176527,0,0.500545
85,25,Advanced Product Design & Design Systems,8,Design,ADVANCED,general,239.99,329.99,27.2736,90,0.346841,62.5,4,1100000,11000,2,ADVANCED,103,206.92,0.05,0.195777,2,1,0,13,33.07,0.84018,0,1,5,1,0,0,0.205343,1,0.491418
85,26,DevOps Engineering Bootcamp,9,DevOps,INTERMEDIATE,aws,229.99,319.99,28.1259,95,0.308928,100.0,7,0,0,2,ADVANCED,103,206.92,0.05,0.195777,2,1,1,8,23.07,0.888508,0,0,3,1,0,0,0.096507,0,0.308893
