platform,title,url,query,page,date_scraped,extraction_method,estimated_salary_boost,demand_level,roi_score,score_breakdown,skill_category
Udemy,React js. From the beginning. w/ Redux and React Router,https://www.udemy.com/course/react-js-from-the-beginning-w-redux-and-react-router/,react frontend,1,2026-02-26T02:57:49.207786,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Advanced React For Enterprise: React for senior engineers,https://www.udemy.com/course/react-for-senior-engineers/,react frontend,2,2026-02-26T02:58:27.892909,fallback_html_parse,24000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 55.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Next.js Ecommerce 2025 - Shopping Platform From Scratch,https://www.udemy.com/course/nextjs-ecommerce-course/,react frontend,2,2026-02-26T02:58:27.893014,fallback_html_parse,,,50.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",general
Udemy,Complete React JS Front-End Web Development with React 19,https://www.udemy.com/course/complete-react-js-front-end-development-react-19/,react frontend,2,2026-02-26T02:58:27.893099,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,React in one hour: ReactJS 2025,https://www.udemy.com/course/react-in-one-hour-reactjs-2025/,react frontend,2,2026-02-26T02:58:27.893169,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Next JS: The Complete Developer's Guide,https://www.udemy.com/course/next-js-the-complete-developers-guide/,react frontend,2,2026-02-26T02:58:27.893234,fallback_html_parse,,,50.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",general
Udemy,"React, NodeJS, Express & MongoDB - The MERN Fullstack Guide",https://www.udemy.com/course/react-nodejs-express-mongodb-the-mern-fullstack-guide/,react frontend,2,2026-02-26T02:58:27.893334,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,The Web Developer Bootcamp 2026,https://www.udemy.com/course/the-web-developer-bootcamp/,react frontend,2,2026-02-26T02:58:27.893399,fallback_html_parse,,,75.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 25.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",programming
Udemy,The Complete React 19 Developer Course (incl. Next.js 16),https://www.udemy.com/course/best-react-course/,react frontend,2,2026-02-26T02:58:27.893464,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,"The complete React 19 course, incl. Next JS & Express",https://www.udemy.com/course/the-complete-react-fullstack-course/,react frontend,2,2026-02-26T02:58:27.893524,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Advanced React and Redux,https://www.udemy.com/course/react-redux-tutorial/,react frontend,2,2026-02-26T02:58:27.893594,fallback_html_parse,24000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 30.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Big React JS Course With AI (Redux / Router / Tailwind CSS),https://www.udemy.com/course/big-react-js-course-with-ai-redux-router-tailwind-css/,react frontend,2,2026-02-26T02:58:27.893661,fallback_html_parse,24000.0,very_high,96.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Ultimate React JS Course: Build 15 Web Projects with React,https://www.udemy.com/course/ultimate-react-js-course-build-15-web-projects-with-react/,react frontend,2,2026-02-26T02:58:27.893749,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,React and Typescript: Build a Portfolio Project,https://www.udemy.com/course/react-and-typescript-build-a-portfolio-project/,react frontend,2,2026-02-26T02:58:27.893813,fallback_html_parse,24000.0,very_high,94.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 18.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,React Front To Back,https://www.udemy.com/course/react-front-to-back-2022/,react frontend,2,2026-02-26T02:58:27.893874,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,"Machine Learning A-Z: AI, Python & R + ChatGPT Prize [2026]",https://www.udemy.com/course/machinelearning/,machine learning,1,2026-02-26T02:59:13.713878,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,"Complete Data Science,Machine Learning,DL,NLP Bootcamp",https://www.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,machine learning,1,2026-02-26T02:59:13.714130,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",nlp
Udemy,"Complete A.I. & Machine Learning, Data Science Bootcamp",https://www.udemy.com/course/complete-machine-learning-and-data-science-zero-to-mastery/,machine learning,1,2026-02-26T02:59:13.714232,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,AWS Certified Machine Learning Specialty 2026 - Hands On!,https://www.udemy.com/course/aws-machine-learning/,machine learning,1,2026-02-26T02:59:13.714299,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,AWS Certified Machine Learning Specialty Full Practice Exam,https://www.udemy.com/course/aws-machine-learning-practice-exam/,machine learning,1,2026-02-26T02:59:13.714366,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,Data Science and Machine Learning Fundamentals [2026],https://www.udemy.com/course/data-science-and-machine-learning-fundamentals-one/,machine learning,1,2026-02-26T02:59:13.714430,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,"Machine Learning Bootcamp: Python, Projects & Deployment",https://www.udemy.com/course/machine-learning-bootcamp-python-projects-deployment/,machine learning,1,2026-02-26T02:59:13.714499,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Python for Data Science and Machine Learning Bootcamp,https://www.udemy.com/course/python-for-data-science-and-machine-learning-bootcamp/,machine learning,1,2026-02-26T02:59:13.714580,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Machine Learning for Absolute Beginners - Level 1,https://www.udemy.com/course/machine-learning-for-absolute-beginners-level-1/,machine learning,1,2026-02-26T02:59:13.714649,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,Mathematical Foundations of Machine Learning,https://www.udemy.com/course/machine-learning-data-science-foundations-masterclass/,machine learning,1,2026-02-26T02:59:13.714713,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,"Data Analytics, Data Science, & Machine Learning - All in 1",https://www.udemy.com/course/data-analytics-data-science-machine-learning-all-in-1/,machine learning,1,2026-02-26T02:59:13.714778,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,The Data Science Course: Complete Data Science Bootcamp 2026,https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,machine learning,1,2026-02-26T02:59:13.714841,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,TensorFlow for Deep Learning Bootcamp,https://www.udemy.com/course/tensorflow-developer-certificate-machine-learning-zero-to-mastery/,machine learning,1,2026-02-26T02:59:13.714905,fallback_html_parse,38000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 25.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",deep-learning
Udemy,Data Science & AI Masters 2026 - From Python To Gen AI,https://www.udemy.com/course/data-science-ai-masters-from-python-to-gen-ai/,machine learning,1,2026-02-26T02:59:13.714986,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,AWS Certified Machine Learning Engineer Associate: Hands On!,https://www.udemy.com/course/aws-certified-machine-learning-engineer-associate-mla-c01/,machine learning,1,2026-02-26T02:59:13.715053,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,AWS Certified Machine Learning Specialty 2026 - Hands On!,https://www.udemy.com/course/aws-machine-learning/,machine learning,2,2026-02-26T02:59:54.596120,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,Python Data Science: Unsupervised Machine Learning,https://www.udemy.com/course/data-science-in-python-unsupervised-learning/,machine learning,2,2026-02-26T02:59:54.596223,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,"Master statistics & machine learning: intuition, math, code",https://www.udemy.com/course/statsml_x/,machine learning,2,2026-02-26T02:59:54.596294,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",statistics
Udemy,AWS Certified Machine Learning Specialty 2026 - Hands On!,https://www.udemy.com/course/aws-machine-learning/,machine learning,2,2026-02-26T02:59:54.596363,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,AWS Certified Machine Learning Specialty Full Practice Exam,https://www.udemy.com/course/aws-machine-learning-practice-exam/,machine learning,2,2026-02-26T02:59:54.596428,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,Data Science Career Path: 100 Days of Data Science Bootcamp,https://www.udemy.com/course/data-science-career-path-100-days-of-data-science-bootcamp/,machine learning,2,2026-02-26T02:59:54.596494,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,[2026] Machine Learning: Natural Language Processing (V2),https://www.udemy.com/course/natural-language-processing-in-python/,machine learning,2,2026-02-26T02:59:54.596565,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,Machine Learning Practical: 6 Real-World Applications,https://www.udemy.com/course/machine-learning-practical/,machine learning,2,2026-02-26T02:59:54.596641,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 38.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,Machine Learning & Deep Learning in Python & R,https://www.udemy.com/course/data_science_a_to_z/,machine learning,2,2026-02-26T02:59:54.596708,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Python Data Science: Regression & Forecasting,https://www.udemy.com/course/data-science-in-python-regression/,machine learning,2,2026-02-26T02:59:54.596772,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Practice Exams: AWS Machine Learning Engineer Associate Cert,https://www.udemy.com/course/practice-exams-aws-certified-machine-learning-engineer-associate/,machine learning,2,2026-02-26T02:59:54.596837,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,The Supervised Machine Learning Bootcamp,https://www.udemy.com/course/the-supervised-machine-learning-course/,machine learning,2,2026-02-26T02:59:54.596903,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,The Complete Machine Learning Course with Python,https://www.udemy.com/course/machine-learning-course-with-python/,machine learning,2,2026-02-26T02:59:54.596966,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Python Data Science: Data Prep & EDA with Python,https://www.udemy.com/course/data-science-in-python-data-prep-eda/,machine learning,2,2026-02-26T02:59:54.597031,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Python Data Science: Classification Modeling,https://www.udemy.com/course/data-science-in-python-classification/,machine learning,2,2026-02-26T02:59:54.597098,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,The Data Science Course: Complete Data Science Bootcamp 2026,https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,data science,1,2026-02-26T03:00:33.591005,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,"Complete Data Science,Machine Learning,DL,NLP Bootcamp",https://www.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,data science,1,2026-02-26T03:00:33.591165,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",nlp
Udemy,"Data Analytics, Data Science, & Machine Learning - All in 1",https://www.udemy.com/course/data-analytics-data-science-machine-learning-all-in-1/,data science,1,2026-02-26T03:00:33.591237,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,100 Days of Code™: The Complete Python Pro Bootcamp,https://www.udemy.com/course/100-days-of-code/,data science,1,2026-02-26T03:00:33.591316,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 25.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Data Science Career Path: 100 Days of Data Science Bootcamp,https://www.udemy.com/course/data-science-career-path-100-days-of-data-science-bootcamp/,data science,1,2026-02-26T03:00:33.591386,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Python for Data Science and Machine Learning Bootcamp,https://www.udemy.com/course/python-for-data-science-and-machine-learning-bootcamp/,data science,1,2026-02-26T03:00:33.591449,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Data Science & AI Masters 2026 - From Python To Gen AI,https://www.udemy.com/course/data-science-ai-masters-from-python-to-gen-ai/,data science,1,2026-02-26T03:00:33.591511,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,"Machine Learning A-Z: AI, Python & R + ChatGPT Prize [2026]",https://www.udemy.com/course/machinelearning/,data science,1,2026-02-26T03:00:33.591572,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Data Science and Machine Learning Fundamentals [2026],https://www.udemy.com/course/data-science-and-machine-learning-fundamentals-one/,data science,1,2026-02-26T03:00:33.591638,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,"Complete A.I. & Machine Learning, Data Science Bootcamp",https://www.udemy.com/course/complete-machine-learning-and-data-science-zero-to-mastery/,data science,1,2026-02-26T03:00:33.591705,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,Mathematics-Basics to Advanced for Data Science And GenAI,https://www.udemy.com/course/mathematics-basics-to-advanced-for-data-science-and-ml/,data science,1,2026-02-26T03:00:33.591793,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,"Machine Learning, Data Science & AI Engineering with Python",https://www.udemy.com/course/data-science-and-machine-learning-with-python-hands-on/,data science,1,2026-02-26T03:00:33.591895,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Python for Data Science: The Complete Data Science Bootcamp,https://www.udemy.com/course/python-for-data-science-the-complete-data-science-bootcamp/,data science,1,2026-02-26T03:00:33.591964,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,"Complete Data Science Bootcamp: 15 Courses in 1 (AI, ML, DL)",https://www.udemy.com/course/data-science-bootcamp-masterclass-real-world-projects/,data science,1,2026-02-26T03:00:33.592040,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Product Management for AI & Data Science,https://www.udemy.com/course/product-management-for-ai-data-science/,data science,1,2026-02-26T03:00:33.592128,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Python Data Analysis: NumPy & Pandas Masterclass,https://www.udemy.com/course/python-pandas/,data science,2,2026-02-26T03:00:55.319468,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 30.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Python Data Science: Unsupervised Machine Learning,https://www.udemy.com/course/data-science-in-python-unsupervised-learning/,data science,2,2026-02-26T03:00:55.319601,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Data Science : Complete Data Science & Machine Learning,https://www.udemy.com/course/complete-data-science-and-machine-learning-using-python/,data science,2,2026-02-26T03:00:55.319675,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,"Deep Learning A-Z 2026: Neural Networks, AI & ChatGPT Prize",https://www.udemy.com/course/deeplearning/,data science,2,2026-02-26T03:00:55.319740,fallback_html_parse,38000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",deep-learning
Udemy,Data Science Methods and Techniques [2026],https://www.udemy.com/course/data-science-methods-and-techniques-2024/,data science,2,2026-02-26T03:00:55.319818,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Statistics & Mathematics for Data Science & Data Analytics,https://www.udemy.com/course/statistics-for-data-science-data-analytics/,data science,2,2026-02-26T03:00:55.319880,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",statistics
Udemy,Data Science Real World Projects in Python,https://www.udemy.com/course/data-science-real-world-projects-in-python-x/,data science,2,2026-02-26T03:00:55.319942,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Math for Data Science Masterclass,https://www.udemy.com/course/math-for-data-science-masterclass/,data science,2,2026-02-26T03:00:55.319998,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Tableau A-Z: Hands-On Tableau Training for Data Science,https://www.udemy.com/course/tableau10/,data science,2,2026-02-26T03:00:55.320056,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 38.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",tableau
Udemy,Python for Data Analysis & Business Intelligence,https://www.udemy.com/course/python-foundations-for-data-analysis/,data science,2,2026-02-26T03:00:55.320117,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Machine Learning & Data Science for Beginners in Python,https://www.udemy.com/course/python-for-machine-learning-and-data-science-projects/,data science,2,2026-02-26T03:00:55.320182,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Data Science and Machine Learning Bootcamp with R,https://www.udemy.com/course/data-science-and-machine-learning-bootcamp-with-r/,data science,2,2026-02-26T03:00:55.320244,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
