platform,title,url,query,page,date_scraped,extraction_method,estimated_salary_boost,demand_level,roi_score,score_breakdown,skill_category
Udemy,"Complete React, Next.js & TypeScript Projects Course 2025",https://www.udemy.com/course/react-tutorial-and-projects-course/,react frontend,1,2026-02-26T08:52:20.432501,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,React js. From the beginning. w/ Redux and React Router,https://www.udemy.com/course/react-js-from-the-beginning-w-redux-and-react-router/,react frontend,1,2026-02-26T08:52:20.432579,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Advanced React For Enterprise: React for senior engineers,https://www.udemy.com/course/react-for-senior-engineers/,react frontend,2,2026-02-26T08:52:58.106105,fallback_html_parse,24000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 55.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Next.js Ecommerce 2025 - Shopping Platform From Scratch,https://www.udemy.com/course/nextjs-ecommerce-course/,react frontend,2,2026-02-26T08:52:58.106364,fallback_html_parse,,,50.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",general
Udemy,Complete React JS Front-End Web Development with React 19,https://www.udemy.com/course/complete-react-js-front-end-development-react-19/,react frontend,2,2026-02-26T08:52:58.106600,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,React in one hour: ReactJS 2025,https://www.udemy.com/course/react-in-one-hour-reactjs-2025/,react frontend,2,2026-02-26T08:52:58.106775,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Next JS: The Complete Developer's Guide,https://www.udemy.com/course/next-js-the-complete-developers-guide/,react frontend,2,2026-02-26T08:52:58.106854,fallback_html_parse,,,50.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",general
Udemy,"React, NodeJS, Express & MongoDB - The MERN Fullstack Guide",https://www.udemy.com/course/react-nodejs-express-mongodb-the-mern-fullstack-guide/,react frontend,2,2026-02-26T08:52:58.106946,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,The Complete React 19 Developer Course (incl. Next.js 16),https://www.udemy.com/course/best-react-course/,react frontend,2,2026-02-26T08:52:58.107027,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,"The complete React 19 course, incl. Next JS & Express",https://www.udemy.com/course/the-complete-react-fullstack-course/,react frontend,2,2026-02-26T08:52:58.107109,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Advanced React and Redux,https://www.udemy.com/course/react-redux-tutorial/,react frontend,2,2026-02-26T08:52:58.107189,fallback_html_parse,24000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 30.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Big React JS Course With AI (Redux / Router / Tailwind CSS),https://www.udemy.com/course/big-react-js-course-with-ai-redux-router-tailwind-css/,react frontend,2,2026-02-26T08:52:58.107271,fallback_html_parse,24000.0,very_high,96.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,The Web Developer Bootcamp 2026,https://www.udemy.com/course/the-web-developer-bootcamp/,react frontend,2,2026-02-26T08:52:58.107351,fallback_html_parse,,,75.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 25.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",programming
Udemy,Ultimate React JS Course: Build 15 Web Projects with React,https://www.udemy.com/course/ultimate-react-js-course-build-15-web-projects-with-react/,react frontend,2,2026-02-26T08:52:58.107443,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,React and Typescript: Build a Portfolio Project,https://www.udemy.com/course/react-and-typescript-build-a-portfolio-project/,react frontend,2,2026-02-26T08:52:58.107574,fallback_html_parse,24000.0,very_high,94.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 18.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,React Front To Back,https://www.udemy.com/course/react-front-to-back-2022/,react frontend,2,2026-02-26T08:52:58.107643,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,"Machine Learning A-Z: AI, Python & R + ChatGPT Prize [2026]",https://www.udemy.com/course/machinelearning/,machine learning,1,2026-02-26T08:54:21.889223,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,"Complete Data Science,Machine Learning,DL,NLP Bootcamp",https://www.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,machine learning,1,2026-02-26T08:54:21.889538,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",nlp
Udemy,Data Science and Machine Learning Fundamentals [2026],https://www.udemy.com/course/data-science-and-machine-learning-fundamentals-one/,machine learning,1,2026-02-26T08:54:21.889622,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,AWS Certified Machine Learning Specialty 2026 - Hands On!,https://www.udemy.com/course/aws-machine-learning/,machine learning,1,2026-02-26T08:54:21.889696,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,AWS Certified Machine Learning Specialty Full Practice Exam,https://www.udemy.com/course/aws-machine-learning-practice-exam/,machine learning,1,2026-02-26T08:54:21.889771,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,"Complete A.I. & Machine Learning, Data Science Bootcamp",https://www.udemy.com/course/complete-machine-learning-and-data-science-zero-to-mastery/,machine learning,1,2026-02-26T08:54:21.889844,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,"Machine Learning Bootcamp: Python, Projects & Deployment",https://www.udemy.com/course/machine-learning-bootcamp-python-projects-deployment/,machine learning,1,2026-02-26T08:54:21.889917,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Machine Learning for Absolute Beginners - Level 1,https://www.udemy.com/course/machine-learning-for-absolute-beginners-level-1/,machine learning,1,2026-02-26T08:54:21.889987,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,Python for Data Science and Machine Learning Bootcamp,https://www.udemy.com/course/python-for-data-science-and-machine-learning-bootcamp/,machine learning,1,2026-02-26T08:54:21.890059,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,AWS Certified Machine Learning Engineer Associate: Hands On!,https://www.udemy.com/course/aws-certified-machine-learning-engineer-associate-mla-c01/,machine learning,1,2026-02-26T08:54:21.890160,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,The Data Science Course: Complete Data Science Bootcamp 2026,https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,machine learning,1,2026-02-26T08:54:21.890234,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Mathematical Foundations of Machine Learning,https://www.udemy.com/course/machine-learning-data-science-foundations-masterclass/,machine learning,1,2026-02-26T08:54:21.890308,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,"Machine Learning, Data Science & AI Engineering with Python",https://www.udemy.com/course/data-science-and-machine-learning-with-python-hands-on/,machine learning,1,2026-02-26T08:54:21.890381,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,"Data Analytics, Data Science, & Machine Learning - All in 1",https://www.udemy.com/course/data-analytics-data-science-machine-learning-all-in-1/,machine learning,1,2026-02-26T08:54:21.890462,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,Natural Language Processing in Python,https://www.udemy.com/course/nlp-in-python-2025/,machine learning,1,2026-02-26T08:54:21.890536,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Python and Machine Learning for Complete Beginners,https://www.udemy.com/course/python-machine-learning-beginners/,machine learning,2,2026-02-26T08:55:12.118340,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Machine Learning & Data Science: The Complete Visual Guide,https://www.udemy.com/course/visual-guide-to-machine-learning/,machine learning,2,2026-02-26T08:55:12.118514,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,The Complete Machine Learning Course with Python,https://www.udemy.com/course/machine-learning-course-with-python/,machine learning,2,2026-02-26T08:55:12.118608,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,AWS Certified Machine Learning Specialty 2026 - Hands On!,https://www.udemy.com/course/aws-machine-learning/,machine learning,2,2026-02-26T08:55:12.118691,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,AWS Certified Machine Learning Specialty Full Practice Exam,https://www.udemy.com/course/aws-machine-learning-practice-exam/,machine learning,2,2026-02-26T08:55:12.118773,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,Python Data Science: Unsupervised Machine Learning,https://www.udemy.com/course/data-science-in-python-unsupervised-learning/,machine learning,2,2026-02-26T08:55:12.118852,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Machine Learning Practical: 6 Real-World Applications,https://www.udemy.com/course/machine-learning-practical/,machine learning,2,2026-02-26T08:55:12.118934,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 38.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,[2026] Machine Learning: Natural Language Processing (V2),https://www.udemy.com/course/natural-language-processing-in-python/,machine learning,2,2026-02-26T08:55:12.119039,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,Practice Exams: AWS Machine Learning Engineer Associate Cert,https://www.udemy.com/course/practice-exams-aws-certified-machine-learning-engineer-associate/,machine learning,2,2026-02-26T08:55:12.119120,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,Deployment of Machine Learning Models,https://www.udemy.com/course/deployment-of-machine-learning-models/,machine learning,2,2026-02-26T08:55:12.119199,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,AWS Certified Machine Learning Engineer - Associate MLA-C01,https://www.udemy.com/course/aws-certified-machine-learning-engineer-associate-mla-c01-exam-prep/,machine learning,2,2026-02-26T08:55:12.119269,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",aws
Udemy,Google Cloud Machine Learning Engineer Certification Prep,https://www.udemy.com/course/google-cloud-machine-learning-engineer-certification-prep/,machine learning,2,2026-02-26T08:55:12.119342,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 65.0, 'engagement_score': 0.0, 'provider_score': 15, 'price_value_score': 20}",machine-learning
Udemy,[2026] Tensorflow 2: Deep Learning & Artificial Intelligence,https://www.udemy.com/course/deep-learning-tensorflow-2/,machine learning,2,2026-02-26T08:55:12.119413,fallback_html_parse,40000.0,very_high,79.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 29.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",artificial-intelligence
Udemy,Build 75 Powerful Data Science & Machine Learning Projects,https://www.udemy.com/course/real-world-data-science-projects-practically/,machine learning,2,2026-02-26T08:55:12.119496,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,"Full-Stack AI Engineer 2026: ML, Deep Learning, GenerativeAI",https://www.udemy.com/course/full-stack-ai-engineer-python-machine-learning-dl-generative-ai/,machine learning,2,2026-02-26T08:55:12.119569,fallback_html_parse,38000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",deep-learning
Udemy,The Data Science Course: Complete Data Science Bootcamp 2026,https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,data science,1,2026-02-26T08:55:59.718006,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,"Complete Data Science,Machine Learning,DL,NLP Bootcamp",https://www.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,data science,1,2026-02-26T08:55:59.718395,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",nlp
Udemy,"Data Analytics, Data Science, & Machine Learning - All in 1",https://www.udemy.com/course/data-analytics-data-science-machine-learning-all-in-1/,data science,1,2026-02-26T08:55:59.718575,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,Data Science Career Path: 100 Days of Data Science Bootcamp,https://www.udemy.com/course/data-science-career-path-100-days-of-data-science-bootcamp/,data science,1,2026-02-26T08:55:59.718662,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Data Science & AI Masters 2026 - From Python To Gen AI,https://www.udemy.com/course/data-science-ai-masters-from-python-to-gen-ai/,data science,1,2026-02-26T08:55:59.718772,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,100 Days of Code™: The Complete Python Pro Bootcamp,https://www.udemy.com/course/100-days-of-code/,data science,1,2026-02-26T08:55:59.718852,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 25.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Python for Data Science and Machine Learning Bootcamp,https://www.udemy.com/course/python-for-data-science-and-machine-learning-bootcamp/,data science,1,2026-02-26T08:55:59.718938,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,"Machine Learning A-Z: AI, Python & R + ChatGPT Prize [2026]",https://www.udemy.com/course/machinelearning/,data science,1,2026-02-26T08:55:59.719016,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Data Science and Machine Learning Fundamentals [2026],https://www.udemy.com/course/data-science-and-machine-learning-fundamentals-one/,data science,1,2026-02-26T08:55:59.719094,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,"Complete A.I. & Machine Learning, Data Science Bootcamp",https://www.udemy.com/course/complete-machine-learning-and-data-science-zero-to-mastery/,data science,1,2026-02-26T08:55:59.719177,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,Data Science Methods and Algorithms [2026],https://www.udemy.com/course/data-science-methods-and-algorithms-2024/,data science,1,2026-02-26T08:55:59.719248,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Python for Machine Learning & Data Science Masterclass,https://www.udemy.com/course/python-for-machine-learning-data-science-masterclass/,data science,1,2026-02-26T08:55:59.719326,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Python for Data Science: The Complete Data Science Bootcamp,https://www.udemy.com/course/python-for-data-science-the-complete-data-science-bootcamp/,data science,1,2026-02-26T08:55:59.719412,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,"Complete Data Science Bootcamp: 15 Courses in 1 (AI, ML, DL)",https://www.udemy.com/course/data-science-bootcamp-masterclass-real-world-projects/,data science,1,2026-02-26T08:55:59.719482,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Product Management for AI & Data Science,https://www.udemy.com/course/product-management-for-ai-data-science/,data science,1,2026-02-26T08:55:59.719553,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Python Data Science: Unsupervised Machine Learning,https://www.udemy.com/course/data-science-in-python-unsupervised-learning/,data science,2,2026-02-26T08:56:38.232384,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,Statistics for Data Science and Business Analysis,https://www.udemy.com/course/statistics-for-data-science-and-business-analysis/,data science,2,2026-02-26T08:56:38.232713,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",statistics
Udemy,Data Science & Machine Learning(Theory+Projects)A-Z 90 HOURS,https://www.udemy.com/course/data-science-machine-learningtheoryprojectsa-z-90-hours/,data science,2,2026-02-26T08:56:38.232865,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
Udemy,Data Science Methods and Techniques [2026],https://www.udemy.com/course/data-science-methods-and-techniques-2024/,data science,2,2026-02-26T08:56:38.233006,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Python for Data Analysis & Business Intelligence,https://www.udemy.com/course/python-foundations-for-data-analysis/,data science,2,2026-02-26T08:56:38.233122,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python
Udemy,R Programming A-Z™: R For Data Science With Real Exercises!,https://www.udemy.com/course/r-programming/,data science,2,2026-02-26T08:56:38.233240,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Statistics & Mathematics for Data Science & Data Analytics,https://www.udemy.com/course/statistics-for-data-science-data-analytics/,data science,2,2026-02-26T08:56:38.233371,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",statistics
Udemy,Math for Data Science Masterclass,https://www.udemy.com/course/math-for-data-science-masterclass/,data science,2,2026-02-26T08:56:38.233451,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Data Science Marathon: 120 Projects To Build Your Portfolio,https://www.udemy.com/course/build-real-world-data-science-projects/,data science,2,2026-02-26T08:56:38.233527,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 38.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science
Udemy,Data Science and Machine Learning Bootcamp with R,https://www.udemy.com/course/data-science-and-machine-learning-bootcamp-with-r/,data science,2,2026-02-26T08:56:38.233604,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning
